wavelength,absor
714,0.150281453055
715,0.149600594337
716,0.126436599963
717,0.114033138441
718,0.108733591294
719,0.103434044146
720,0.0981344969984
721,0.0928349498508
722,0.0877666189214
723,0.0827494290789
724,0.0777322392364
725,0.0727150493939
726,0.0677120310592
727,0.0630950218296
728,0.0584780126
729,0.0538610033704
730,0.0492439941408
731,0.0462321553659
732,0.0446838654535
733,0.043135575541
734,0.0415872856286
735,0.0400389957162
736,0.0384907058037
737,0.0369424158913
738,0.0351204433921
739,0.033207894514
740,0.0312953456358
741,0.0293827967577
742,0.0274702478795
743,0.0255576990013
744,0.0236451501232
745,0.021732601245
746,0.0201432510896
747,0.0188364054177
748,0.0175295597458
749,0.0162227140739
750,0.014915868402
751,0.0136090227301
752,0.0123021770582
753,0.0117686711647
754,0.0116809049769
755,0.0115931387891
756,0.0115053726013
757,0.0114176064135
758,0.0113298402257
759,0.0112420740378
760,0.01115430785
761,0.0110424424961
762,0.0106508539702
763,0.0102592654442
764,0.00986767691828
765,0.00947608839233
766,0.00908449986639
767,0.00869291134045
768,0.00830132281451
769,0.00790973428857
770,0.00780838092867
771,0.00828346210806
772,0.00875854328744
773,0.00923362446683
774,0.00970870564622
775,0.0101837868256
776,0.010658868005
777,0.0111174269666
778,0.0115081086092
779,0.0118987902518
780,0.0122894718944
781,0.012680153537
782,0.0130708351796
783,0.0134615168222
784,0.0138521984648
785,0.0142428801074
786,0.0144064678053
787,0.0143312220284
788,0.0142559762516
789,0.0141807304747
790,0.0141054846978
791,0.014030238921
792,0.0139549931441
793,0.0140576671691
794,0.0144932765528
795,0.0149288859366
796,0.0153644953203
797,0.015800104704
798,0.0162357140877
799,0.0166713234715
